timestamp;marker_id;detected;center_x_px;center_y_px;offset_x_px;offset_y_px;offset_x_norm;offset_y_norm;distance_m;tvec_x;tvec_y;tvec_z;roll_deg;pitch_deg;yaw_deg;fps
0.544;72;0;;;;;;;;;;;;;;0.0
0.57;72;0;;;;;;;;;;;;;;38.4
0.586;72;0;;;;;;;;;;;;;;69.8
0.594;72;0;;;;;;;;;;;;;;93.5
0.611;72;0;;;;;;;;;;;;;;110.3
0.642;72;0;;;;;;;;;;;;;;129.9
0.673;72;0;;;;;;;;;;;;;;143.8
0.721;72;0;;;;;;;;;;;;;;156.4
0.754;72;0;;;;;;;;;;;;;;166.2
0.785;72;0;;;;;;;;;;;;;;172.2
0.816;72;0;;;;;;;;;;;;;;182.0
0.849;72;0;;;;;;;;;;;;;;191.5
0.881;72;0;;;;;;;;;;;;;;198.4
0.913;72;0;;;;;;;;;;;;;;206.5
0.945;72;0;;;;;;;;;;;;;;214.7
0.977;72;0;;;;;;;;;;;;;;222.8
1.009;72;0;;;;;;;;;;;;;;227.9
1.041;72;0;;;;;;;;;;;;;;234.5
1.073;72;0;;;;;;;;;;;;;;239.1
1.104;72;0;;;;;;;;;;;;;;244.3
1.136;72;0;;;;;;;;;;;;;;251.4
1.168;72;0;;;;;;;;;;;;;;257.9
1.2;72;0;;;;;;;;;;;;;;263.7
1.232;72;0;;;;;;;;;;;;;;269.7
1.264;72;0;;;;;;;;;;;;;;275.4
1.344;72;0;;;;;;;;;;;;;;280.0
1.356;72;0;;;;;;;;;;;;;;285.5
1.376;72;0;;;;;;;;;;;;;;290.8
1.408;72;0;;;;;;;;;;;;;;294.3
1.44;72;0;;;;;;;;;;;;;;299.9
1.472;72;0;;;;;;;;;;;;;;305.5
1.504;72;0;;;;;;;;;;;;;;405.3
1.537;72;0;;;;;;;;;;;;;;408.7
1.568;72;0;;;;;;;;;;;;;;415.0
1.6;72;0;;;;;;;;;;;;;;430.5
1.632;72;0;;;;;;;;;;;;;;434.2
1.664;72;0;;;;;;;;;;;;;;441.7
1.728;72;0;;;;;;;;;;;;;;447.8
1.761;72;0;;;;;;;;;;;;;;457.0
1.792;72;0;;;;;;;;;;;;;;465.9
1.824;72;0;;;;;;;;;;;;;;471.3
1.873;72;0;;;;;;;;;;;;;;478.7
1.904;72;0;;;;;;;;;;;;;;486.7
1.917;72;0;;;;;;;;;;;;;;493.7
1.936;72;0;;;;;;;;;;;;;;496.3
1.968;72;0;;;;;;;;;;;;;;501.4
2.0;72;0;;;;;;;;;;;;;;512.7
2.032;72;0;;;;;;;;;;;;;;515.5
2.064;72;0;;;;;;;;;;;;;;525.6
2.128;72;0;;;;;;;;;;;;;;531.7
2.16;72;0;;;;;;;;;;;;;;533.0
2.193;72;0;;;;;;;;;;;;;;535.3
2.225;72;0;;;;;;;;;;;;;;532.7
2.256;72;0;;;;;;;;;;;;;;528.9
2.288;72;0;;;;;;;;;;;;;;527.6
2.32;72;0;;;;;;;;;;;;;;531.2
2.352;72;0;;;;;;;;;;;;;;530.7
2.386;72;0;;;;;;;;;;;;;;532.7
2.433;72;0;;;;;;;;;;;;;;529.9
2.464;72;0;;;;;;;;;;;;;;518.1
2.482;72;0;;;;;;;;;;;;;;515.3
2.528;72;0;;;;;;;;;;;;;;510.1
2.56;72;0;;;;;;;;;;;;;;509.5
2.592;72;0;;;;;;;;;;;;;;515.8
2.625;72;0;;;;;;;;;;;;;;511.6
2.656;72;0;;;;;;;;;;;;;;506.1
2.689;72;0;;;;;;;;;;;;;;506.3
2.721;72;0;;;;;;;;;;;;;;505.2
2.753;72;0;;;;;;;;;;;;;;502.6
2.784;72;0;;;;;;;;;;;;;;508.1
2.816;72;0;;;;;;;;;;;;;;506.1
2.848;72;0;;;;;;;;;;;;;;501.0
2.88;72;0;;;;;;;;;;;;;;501.7
2.912;72;0;;;;;;;;;;;;;;500.0
2.946;72;0;;;;;;;;;;;;;;500.0
2.993;72;0;;;;;;;;;;;;;;489.5
3.024;72;0;;;;;;;;;;;;;;483.6
3.057;72;0;;;;;;;;;;;;;;483.8
3.089;72;0;;;;;;;;;;;;;;479.8
3.12;72;0;;;;;;;;;;;;;;474.3
3.152;72;0;;;;;;;;;;;;;;473.0
3.184;72;0;;;;;;;;;;;;;;472.1
3.217;72;0;;;;;;;;;;;;;;475.8
3.248;72;0;;;;;;;;;;;;;;476.4
3.281;72;0;;;;;;;;;;;;;;478.3
3.313;72;0;;;;;;;;;;;;;;476.7
3.344;72;0;;;;;;;;;;;;;;471.4
3.376;72;0;;;;;;;;;;;;;;471.2
3.408;72;0;;;;;;;;;;;;;;478.0
3.44;72;0;;;;;;;;;;;;;;487.2
3.473;72;0;;;;;;;;;;;;;;489.4
3.504;72;0;;;;;;;;;;;;;;488.1
3.536;72;0;;;;;;;;;;;;;;491.0
3.585;72;0;;;;;;;;;;;;;;490.9
3.617;72;0;;;;;;;;;;;;;;489.5
3.648;72;0;;;;;;;;;;;;;;490.3
3.68;72;0;;;;;;;;;;;;;;491.3
3.712;72;0;;;;;;;;;;;;;;495.6
3.744;72;0;;;;;;;;;;;;;;502.0
3.776;72;0;;;;;;;;;;;;;;505.6
3.808;72;0;;;;;;;;;;;;;;510.1
3.841;72;0;;;;;;;;;;;;;;513.7
3.872;72;0;;;;;;;;;;;;;;510.1
3.904;72;0;;;;;;;;;;;;;;509.6
3.936;72;0;;;;;;;;;;;;;;511.4
3.969;72;0;;;;;;;;;;;;;;521.5
4.0;72;0;;;;;;;;;;;;;;522.0
4.032;72;0;;;;;;;;;;;;;;523.6
4.065;72;0;;;;;;;;;;;;;;528.1
4.145;72;0;;;;;;;;;;;;;;530.5
4.176;72;0;;;;;;;;;;;;;;526.5
4.196;72;0;;;;;;;;;;;;;;526.9
4.213;72;0;;;;;;;;;;;;;;526.7
4.241;72;0;;;;;;;;;;;;;;528.0
4.274;72;0;;;;;;;;;;;;;;524.5
4.305;72;0;;;;;;;;;;;;;;515.0
4.337;72;0;;;;;;;;;;;;;;515.0
4.369;72;0;;;;;;;;;;;;;;509.7
4.401;72;0;;;;;;;;;;;;;;506.8
4.433;72;0;;;;;;;;;;;;;;498.7
4.475;72;1;411.2;393.2;91.2;153.2;0.2852;0.6385;0.385;0.0629;0.1042;0.3655;144.8;-3.59;8.21;491.9
4.529;72;1;403.2;377.2;83.2;137.2;0.2602;0.5719;0.399;0.06;0.0977;0.3818;151.57;-2.73;6.75;420.5
4.56;72;0;;;;;;;;;;;;;;416.9
4.592;72;0;;;;;;;;;;;;;;412.2
4.625;72;0;;;;;;;;;;;;;;414.4
4.656;72;0;;;;;;;;;;;;;;413.4
4.704;72;0;;;;;;;;;;;;;;413.5
4.736;72;0;;;;;;;;;;;;;;412.7
4.751;72;0;;;;;;;;;;;;;;410.7
4.769;72;0;;;;;;;;;;;;;;404.8
4.801;72;0;;;;;;;;;;;;;;402.7
4.834;72;0;;;;;;;;;;;;;;396.5
4.865;72;0;;;;;;;;;;;;;;393.2
4.929;72;0;;;;;;;;;;;;;;389.1
4.96;72;0;;;;;;;;;;;;;;383.7
4.992;72;0;;;;;;;;;;;;;;382.3
5.025;72;1;328.0;341.8;8.0;101.8;0.025;0.424;0.432;0.0065;0.0812;0.4241;178.4;-2.6;6.43;384.4
5.057;72;1;325.8;335.8;5.8;95.8;0.018;0.399;0.417;0.0044;0.0741;0.4106;179.99;0.05;6.5;381.5
5.09;72;1;322.8;329.8;2.8;89.8;0.0086;0.374;0.414;0.0023;0.0689;0.4079;177.36;-5.99;6.76;376.6
5.122;72;1;320.5;325.5;0.5;85.5;0.0016;0.3563;0.407;0.0004;0.065;0.402;-173.06;-2.77;6.45;372.0
5.155;72;1;318.2;322.5;-1.8;82.5;-0.0055;0.3438;0.398;-0.0011;0.0613;0.3936;-176.93;-5.16;5.97;367.8
5.185;72;1;316.0;322.0;-4.0;82.0;-0.0125;0.3417;0.398;-0.0026;0.0608;0.3934;179.76;-9.33;5.17;361.5
5.218;72;1;313.2;322.2;-6.8;82.2;-0.0211;0.3427;0.398;-0.0047;0.061;0.3933;-177.81;-7.53;4.5;357.9
5.25;72;1;311.8;325.0;-8.2;85.0;-0.0258;0.3542;0.393;-0.0057;0.0624;0.3884;-175.98;-8.09;3.49;353.3
5.297;72;0;;;;;;;;;;;;;;348.9
5.329;72;0;;;;;;;;;;;;;;352.5
5.361;72;0;;;;;;;;;;;;;;355.4
5.393;72;0;;;;;;;;;;;;;;356.6
5.425;72;0;;;;;;;;;;;;;;357.2
5.456;72;0;;;;;;;;;;;;;;360.5
5.489;72;0;;;;;;;;;;;;;;362.6
5.521;72;0;;;;;;;;;;;;;;413.7
5.554;72;0;;;;;;;;;;;;;;415.1
5.585;72;0;;;;;;;;;;;;;;413.7
5.618;72;0;;;;;;;;;;;;;;409.7
5.649;72;0;;;;;;;;;;;;;;407.1
5.681;72;0;;;;;;;;;;;;;;407.1
5.713;72;0;;;;;;;;;;;;;;405.3
5.746;72;0;;;;;;;;;;;;;;404.1
5.777;72;0;;;;;;;;;;;;;;405.7
5.809;72;0;;;;;;;;;;;;;;406.7
5.857;72;0;;;;;;;;;;;;;;413.0
5.889;72;0;;;;;;;;;;;;;;415.3
5.921;72;0;;;;;;;;;;;;;;419.8
5.953;72;0;;;;;;;;;;;;;;423.5
5.985;72;0;;;;;;;;;;;;;;424.3
6.017;72;1;254.8;318.0;-65.2;78.0;-0.2039;0.325;0.378;-0.0454;0.0538;0.3714;160.57;-7.67;-2.34;422.4
6.049;72;1;252.8;316.2;-67.2;76.2;-0.2102;0.3177;0.381;-0.0473;0.0537;0.3744;177.05;-3.48;-4.04;422.2
6.081;72;1;251.8;315.5;-68.2;75.5;-0.2133;0.3146;0.38;-0.0475;0.0528;0.3734;172.53;-13.75;-3.01;418.6
6.113;72;1;250.8;316.8;-69.2;76.8;-0.2164;0.3198;0.381;-0.0487;0.0537;0.3745;167.88;-4.09;-4.65;423.3
6.145;72;1;248.2;319.8;-71.8;79.8;-0.2242;0.3323;0.383;-0.0503;0.0562;0.3754;176.1;-11.15;-2.92;429.5
6.177;72;0;;;;;;;;;;;;;;435.1
6.209;72;0;;;;;;;;;;;;;;438.0
6.24;72;0;;;;;;;;;;;;;;441.6
6.272;72;0;;;;;;;;;;;;;;450.1
6.305;72;1;235.5;346.5;-84.5;106.5;-0.2641;0.4437;0.378;-0.058;0.0736;0.3662;-176.9;-7.32;-2.64;450.9
6.337;72;1;235.8;351.2;-84.2;111.2;-0.2633;0.4635;0.375;-0.0574;0.0761;0.3628;-178.96;-3.59;-1.6;447.0
6.369;72;1;238.0;355.8;-82.0;115.8;-0.2562;0.4823;0.375;-0.056;0.0789;0.3624;178.13;-0.27;-0.95;443.9
6.417;72;1;241.0;359.0;-79.0;119.0;-0.2469;0.4958;0.377;-0.0541;0.0816;0.3641;178.58;-2.35;-0.83;440.1
6.449;72;1;245.8;361.2;-74.2;121.2;-0.232;0.5052;0.374;-0.0504;0.0825;0.3609;-177.85;-1.1;-1.43;437.2
6.482;72;1;252.2;363.2;-67.8;123.2;-0.2117;0.5135;0.373;-0.0461;0.0837;0.3604;179.4;3.39;-3.14;433.5
6.512;72;1;259.8;363.2;-60.2;123.2;-0.1883;0.5135;0.378;-0.0414;0.0848;0.3655;178.93;-2.6;-2.46;432.9
6.545;72;1;265.0;360.8;-55.0;120.8;-0.1719;0.5031;0.37;-0.0371;0.0819;0.3593;-174.66;-2.75;-1.05;430.0
6.578;72;1;265.2;356.5;-54.8;116.5;-0.1711;0.4854;0.368;-0.0367;0.0789;0.3578;-170.94;-5.12;0.46;429.1
6.608;72;0;;;;;;;;;;;;;;424.9
6.641;72;1;256.5;344.8;-63.5;104.8;-0.1984;0.4365;0.37;-0.0429;0.0714;0.3601;-170.47;-4.09;1.15;426.8
6.674;72;1;254.5;340.5;-65.5;100.5;-0.2047;0.4188;0.369;-0.0443;0.0683;0.3596;-173.1;-2.77;1.87;421.9
6.705;72;0;;;;;;;;;;;;;;417.9
6.737;72;0;;;;;;;;;;;;;;415.6
6.769;72;0;;;;;;;;;;;;;;415.8
6.801;72;1;270.2;341.5;-49.8;101.5;-0.1555;0.4229;0.376;-0.0343;0.0705;0.3679;-176.62;-5.36;6.54;414.0
6.834;72;1;273.8;344.0;-46.2;104.0;-0.1445;0.4333;0.37;-0.0312;0.0713;0.3619;-171.91;-9.09;7.27;409.0
6.866;72;0;;;;;;;;;;;;;;406.0
6.928;72;0;;;;;;;;;;;;;;401.0
6.978;72;1;266.0;347.5;-54.0;107.5;-0.1688;0.4479;0.37;-0.0363;0.0735;0.3611;-170.78;-11.81;4.49;400.2
7.009;72;1;266.5;348.5;-53.5;108.5;-0.1672;0.4521;0.372;-0.0362;0.0745;0.3626;-171.39;-8.32;4.42;389.5
7.025;72;1;266.5;348.5;-53.5;108.5;-0.1672;0.4521;0.372;-0.0362;0.0745;0.3626;-171.39;-8.32;4.42;387.0
7.041;72;1;269.5;350.5;-50.5;110.5;-0.1578;0.4604;0.376;-0.0345;0.0765;0.3663;-173.29;-8.27;5.18;382.4
7.073;72;0;;;;;;;;;;;;;;386.1
7.105;72;1;265.0;353.0;-55.0;113.0;-0.1719;0.4708;0.372;-0.0372;0.0774;0.362;-171.77;-8.07;5.82;388.6
7.138;72;1;263.0;354.8;-57.0;114.8;-0.1781;0.4781;0.373;-0.0387;0.0787;0.3627;-172.9;-7.23;5.32;384.0
7.169;72;1;265.0;355.5;-55.0;115.5;-0.1719;0.4813;0.369;-0.0368;0.0784;0.3583;-170.17;-7.83;5.08;377.7
7.201;72;0;;;;;;;;;;;;;;375.9
7.232;72;1;274.5;351.8;-45.5;111.8;-0.1422;0.4656;0.371;-0.0308;0.0765;0.3615;-168.91;-5.1;6.15;378.7
7.265;72;1;281.2;350.8;-38.8;110.8;-0.1211;0.4615;0.371;-0.0263;0.0761;0.3625;-169.51;-5.67;6.95;376.0
7.329;72;1;286.2;355.8;-33.8;115.8;-0.1055;0.4823;0.367;-0.0225;0.0785;0.3578;-166.43;-8.06;6.15;372.8
7.361;72;0;;;;;;;;;;;;;;371.9
7.393;72;0;;;;;;;;;;;;;;370.9
7.426;72;1;262.5;371.0;-57.5;131.0;-0.1797;0.5458;0.376;-0.0389;0.0901;0.3631;-164.25;-11.12;0.71;371.4
7.458;72;1;251.5;373.2;-68.5;133.2;-0.2141;0.5552;0.375;-0.0463;0.0912;0.361;-163.15;-8.28;-0.28;366.6
7.489;72;1;242.8;372.8;-77.2;132.8;-0.2414;0.5531;0.379;-0.0527;0.0915;0.3636;-162.56;-5.71;-0.95;361.9
7.521;72;1;235.5;370.2;-84.5;130.2;-0.2641;0.5427;0.385;-0.0586;0.0911;0.369;-163.89;-2.8;-1.04;362.1
7.569;72;1;231.2;366.2;-88.8;126.2;-0.2773;0.526;0.383;-0.0613;0.0881;0.3678;-162.0;-4.05;-1.44;362.2
7.577;72;1;231.2;366.2;-88.8;126.2;-0.2773;0.526;0.383;-0.0613;0.0881;0.3678;-162.0;-4.05;-1.44;363.2
7.601;72;1;229.5;361.2;-90.5;121.2;-0.2828;0.5052;0.382;-0.0623;0.0844;0.3668;-161.37;-6.27;-1.69;363.1
7.633;72;1;228.8;355.0;-91.2;115.0;-0.2852;0.4792;0.383;-0.0632;0.0806;0.3691;-162.23;-6.27;-1.39;362.6
7.665;72;1;230.0;350.5;-90.0;110.5;-0.2812;0.4604;0.384;-0.0627;0.0778;0.3713;-165.44;-6.75;-1.38;363.1
7.728;72;1;234.5;346.8;-85.5;106.8;-0.2672;0.4448;0.383;-0.0595;0.0751;0.3708;-164.34;-5.98;-0.53;363.9
7.761;72;1;237.2;346.5;-82.8;106.5;-0.2586;0.4437;0.389;-0.0586;0.0761;0.3771;-167.16;-5.5;-0.31;364.1
7.794;72;1;240.8;346.5;-79.2;106.5;-0.2477;0.4437;0.389;-0.056;0.0761;0.3772;-167.2;-6.97;-0.01;362.5
7.825;72;1;244.0;346.5;-76.0;106.5;-0.2375;0.4437;0.39;-0.054;0.0765;0.3786;-166.05;-4.52;0.19;360.1
7.858;72;1;248.2;346.2;-71.8;106.2;-0.2242;0.4427;0.392;-0.0513;0.0766;0.3805;-167.5;-4.04;-0.26;358.8
7.889;72;1;252.2;346.8;-67.8;106.8;-0.2117;0.4448;0.391;-0.0484;0.0769;0.3801;-167.37;-3.75;-1.02;354.7
7.922;72;1;256.0;348.5;-64.0;108.5;-0.2;0.4521;0.393;-0.0459;0.0784;0.3819;-169.04;-3.29;-2.19;353.1
7.953;72;1;259.5;349.2;-60.5;109.2;-0.1891;0.4552;0.391;-0.0433;0.0788;0.381;-169.77;-2.02;-2.79;351.5
7.986;72;1;261.5;349.2;-58.5;109.2;-0.1828;0.4552;0.393;-0.0419;0.079;0.3822;-170.06;-5.66;-2.05;354.2
8.017;72;1;260.2;348.0;-59.8;108.0;-0.1867;0.45;0.395;-0.0431;0.0785;0.3843;-169.88;-3.85;-2.08;349.6
8.051;72;1;256.8;346.2;-63.2;106.2;-0.1977;0.4427;0.4;-0.0462;0.0782;0.3895;-172.98;-4.82;-2.31;351.5
8.081;72;0;;;;;;;;;;;;;;347.7
8.129;72;1;247.2;337.8;-72.8;97.8;-0.2273;0.4073;0.405;-0.0539;0.073;0.3947;-170.37;-3.68;-1.9;346.3
8.16;72;0;;;;;;;;;;;;;;348.1
8.194;72;1;234.5;328.0;-85.5;88.0;-0.2672;0.3667;0.412;-0.0646;0.0667;0.4017;-177.49;-1.93;-1.18;353.6
8.226;72;1;229.0;325.8;-91.0;85.8;-0.2844;0.3573;0.411;-0.0685;0.0646;0.3997;-177.94;0.0;-1.13;353.7
8.257;72;1;223.5;323.2;-96.5;83.2;-0.3016;0.3469;0.411;-0.0727;0.0628;0.3998;-177.91;-0.04;-1.11;349.1
8.289;72;1;219.8;320.5;-100.2;80.5;-0.3133;0.3354;0.406;-0.0746;0.06;0.3949;-176.14;1.71;-0.26;347.9
8.321;72;1;216.8;319.5;-103.2;79.5;-0.3227;0.3312;0.405;-0.0765;0.0592;0.3938;-172.52;-1.23;-0.55;348.4
8.354;72;1;212.2;317.0;-107.8;77.0;-0.3367;0.3208;0.409;-0.0807;0.0578;0.3973;-174.48;3.06;-1.92;348.3
8.386;72;1;209.0;315.8;-111.0;75.8;-0.3469;0.3156;0.405;-0.0821;0.0561;0.3923;-176.16;1.42;-2.03;345.8
8.417;72;1;206.5;316.8;-113.5;76.8;-0.3547;0.3198;0.408;-0.0844;0.0572;0.3949;-178.06;-0.26;-1.8;343.0
8.449;72;1;204.0;318.5;-116.0;78.5;-0.3625;0.3271;0.403;-0.0852;0.0578;0.3896;-176.16;2.89;-1.88;345.1
8.481;72;1;202.8;322.5;-117.2;82.5;-0.3664;0.3438;0.399;-0.0852;0.0601;0.3851;-173.5;4.03;-1.35;349.2
8.513;72;0;;;;;;;;;;;;;;350.1
8.546;72;0;;;;;;;;;;;;;;351.9
8.578;72;0;;;;;;;;;;;;;;349.9
8.609;72;0;;;;;;;;;;;;;;350.8
8.641;72;1;219.8;353.2;-100.2;113.2;-0.3133;0.4719;0.385;-0.0701;0.0793;0.3698;-167.5;7.35;2.24;353.3
8.689;72;1;224.2;357.2;-95.8;117.2;-0.2992;0.4885;0.388;-0.0676;0.0827;0.3728;-170.54;8.26;2.72;354.1
8.721;72;1;227.5;359.2;-92.5;119.2;-0.2891;0.4969;0.39;-0.0655;0.0845;0.3746;-171.45;6.28;3.14;355.6
8.753;72;1;229.8;359.8;-90.2;119.8;-0.282;0.499;0.39;-0.064;0.0851;0.3755;-170.07;4.48;3.55;356.0
8.785;72;1;231.0;358.5;-89.0;118.5;-0.2781;0.4938;0.394;-0.0638;0.0851;0.3798;-170.76;3.26;3.52;358.3
8.817;72;1;231.8;356.8;-88.2;116.8;-0.2758;0.4865;0.394;-0.0632;0.0839;0.3796;-167.99;1.79;3.49;359.6
8.849;72;1;230.8;354.0;-89.2;114.0;-0.2789;0.475;0.392;-0.0637;0.0817;0.3783;-168.22;2.7;3.65;361.9
8.881;72;1;229.8;351.5;-90.2;111.5;-0.282;0.4646;0.396;-0.0652;0.0807;0.3827;-171.59;2.91;3.67;369.2
8.913;72;1;227.8;349.8;-92.2;109.8;-0.2883;0.4573;0.397;-0.0667;0.0795;0.3832;-172.76;2.58;3.39;372.7
8.945;72;1;225.0;348.0;-95.0;108.0;-0.2969;0.45;0.398;-0.0688;0.0783;0.3839;-174.15;3.56;3.57;372.2
8.977;72;1;222.2;346.2;-97.8;106.2;-0.3055;0.4427;0.398;-0.071;0.0771;0.3844;-175.49;4.71;3.0;375.9
9.01;72;1;219.8;344.2;-100.2;104.2;-0.3133;0.4344;0.398;-0.0728;0.0754;0.3838;-177.77;7.46;2.49;382.9
9.041;72;1;218.8;342.0;-101.2;102.0;-0.3164;0.425;0.396;-0.0731;0.0736;0.3821;-175.33;5.88;2.44;382.3
9.073;72;1;218.8;340.5;-101.2;100.5;-0.3164;0.4188;0.396;-0.0731;0.0725;0.3821;-175.24;5.89;2.46;385.3
9.105;72;1;220.2;340.0;-99.8;100.0;-0.3117;0.4167;0.396;-0.0721;0.0722;0.3823;-175.23;5.96;1.74;382.9
9.137;72;1;222.5;340.2;-97.5;100.2;-0.3047;0.4177;0.397;-0.0708;0.0726;0.3843;-177.91;6.28;1.33;383.2
9.169;72;1;224.5;341.0;-95.5;101.0;-0.2984;0.4208;0.398;-0.0694;0.0733;0.3846;-176.59;6.19;1.7;382.2
9.201;72;1;227.0;341.8;-93.0;101.8;-0.2906;0.424;0.397;-0.0675;0.0739;0.3846;-175.29;3.52;1.83;381.1
9.25;72;1;228.5;342.2;-91.5;102.2;-0.2859;0.426;0.397;-0.0664;0.0742;0.3844;-175.3;3.55;2.54;383.7
9.282;72;1;228.5;342.0;-91.5;102.0;-0.2859;0.425;0.399;-0.0667;0.0745;0.3866;-175.14;2.15;2.47;380.6
9.314;72;1;227.2;341.0;-92.8;101.0;-0.2898;0.4208;0.4;-0.0677;0.0738;0.3869;-175.23;3.55;2.21;378.9
9.344;72;1;225.5;339.2;-94.5;99.2;-0.2953;0.4135;0.402;-0.0695;0.073;0.3895;-175.17;3.5;1.89;375.3
9.377;72;1;223.2;336.8;-96.8;96.8;-0.3023;0.4031;0.402;-0.0712;0.0712;0.3895;-175.09;4.85;1.67;378.8
9.409;72;1;220.2;334.0;-99.8;94.0;-0.3117;0.3917;0.402;-0.0734;0.0691;0.3896;-176.45;4.74;1.33;378.9
9.442;72;1;218.8;332.0;-101.2;92.0;-0.3164;0.3833;0.402;-0.0745;0.0676;0.3896;-176.36;4.75;0.63;379.2
9.473;72;1;217.5;330.5;-102.5;90.5;-0.3203;0.3771;0.403;-0.0754;0.0666;0.3897;-176.41;3.26;0.17;378.6
9.505;72;1;217.2;330.0;-102.8;90.0;-0.3211;0.375;0.399;-0.075;0.0656;0.3865;-177.54;6.25;-0.34;376.6
9.537;72;1;217.2;330.5;-102.8;90.5;-0.3211;0.3771;0.398;-0.0747;0.0658;0.3849;-173.65;4.58;-0.06;373.2
